# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3] c_flux[4]*c_flux[4] c_flux[5]*c_flux[5] c_flux[6]*c_flux[6]
0 100
62 213500 4840 -8515.12 9224.12 17548.7 -86349.3 61042.7 -30241.8
63 217000 4839 12494.7 9744.9 12590.3 51942.6 36841.2 -2430.16
64 220500 4838 11268.3 -8192.65 -8168.93 83377.8 -41292.4 21997.1
65 224000 4837 -11291.1 -488.335 -68080.3 913.817 -12785.8 -41999.4
66 227500 4836 -2581.83 27.0475 43262.2 -24834.4 -43011 16196.2
67 231000 4835 7223.4 2244.34 -46088.8 47052 39412.5 -362.25
68 234500 4834 542.745 5281.45 38651.5 -12456 44386.3 18399.1
69 238000 4833 -12597.5 859.41 -44853.3 -75346.4 -19946 -17732
70 241500 4832 9235.99 4201.39 -33271.4 1349.95 14027 4621.58
71 245000 4831 17315.2 5563.99 -54251.6 -2569.05 41705.5 -33687.6
72 248500 4830 1483.64 5975.15 39813.1 -11983.2 -2731.83 18968.3
73 252000 4829 758.116 746.159 -32339.4 -12948.3 -16258.4 950.723
74 255500 4828 4756.46 13036.7 -21668.6 10366 42403 -19162.9
75 259000 4827 -6930.36 9564 81923.3 -29612.2 -14391.5 54436.3
76 262500 4826 1850.14 3055.12 -14056.8 5067.61 -22160.3 -48441.3
77 266000 4825 7731.58 16520.7 -4856.53 13683.9 65763.9 23361.2
78 269500 4824 -17417.1 5297.8 33307.9 -40380.2 -16698 40779.2
79 273000 4823 1424.96 -161.986 -108850 -16470.7 -834.345 -84584.7
80 276500 4822 7816.78 8181.35 16583.4 16856.2 -10776.8 -1608.21
81 280000 4821 -7709.86 -6508.06 38601.9 -17666.9 -60870.6 83018.9
82 283500 4820 4495.67 5361.98 30076 45411.8 29135.3 331.375
83 287000 4819 4888.09 2157.82 -22492.2 45314.6 -25469.9 -31041.8
84 290500 4818 -285.316 10323.4 92148.5 -12508.3 14021.4 62069.4
85 294000 4817 2740.8 6521.19 49230.4 46146.3 3993.61 7984.47
86 297500 4816 -7206.67 5326.7 -9054.13 20674.7 47651.1 -24207
87 301000 4815 -5469.11 410.286 17946.8 -11734.5 -77044.5 28302.9
88 304500 4814 -2315.38 11087.2 52963.7 3352.19 2638.49 61010.1
89 308000 4813 -4020.97 1714.16 -41680.6 -2946.44 4799.82 -46292.3
90 311500 4812 -4670.5 -16.8032 -34175.2 1025.79 794.816 -31584.6
91 315000 4811 12419.3 12156.5 -12469.2 49126.1 34839.7 -33470.9
92 318500 4810 -1016.3 8055.64 32573.8 -1507.35 -40411.9 33149.2
93 322000 4809 -1609.07 1234.48 2473.02 -19081.9 26921 10292.7
94 325500 4808 5123.35 5598.77 -69207.4 -16951.7 36816 -37316.8
95 329000 4807 -35.2036 13121.7 51464.6 -52138.1 19392 5494.3
96 332500 4806 -5950.49 4999.57 -27613.7 20458.8 40516.9 11926.7
97 336000 4805 2851.12 501.016 -69794.4 14496.6 44552.9 -25311.7
98 339500 4804 3905.17 3959.98 26180.7 -21503.9 -15382.3 17627.5
99 343000 4803 -8086.04 6961.76 100287 -26670.4 37314.6 49990.9
100 346500 4802 10013.2 13657.7 -38274 -630.523 27935.9 -21292.6
17500000 100
1 0 5001 517075 500991 3.06435e+06 2.47275e+06 2.43756e+06 2.37187e+06
2 3500 5000 -34568.1 -33248.4 -129999 -94766.8 -119741 -8462.95
3 7000 4999 -136709 -113255 -433399 -366435 -365281 -472210
4 10500 4998 102715 120283 192311 256178 328125 88028.8
5 14000 4997 49649.6 37390.6 38280.3 158569 92796.4 23819.8
6 17500 4996 -78138.2 -52021.5 -107630 -247010 -222261 -29803.4
7 21000 4995 5729.54 27048.5 -21497.6 37825.5 84689.5 21301.7
8 24500 4994 31925.5 38999.4 -26067.3 131286 91756.4 -62051.8
9 28000 4993 -25053.9 -9059.7 60974.9 -86121.6 -97857.4 13571.9
10 31500 4992 -7176.6 -8054.16 32768.1 -41654.7 27641.1 41650.7
11 35000 4991 3885.32 11004 -19385.8 42997 39617.9 8120.51
12 38500 4990 -9184.15 1359.23 68908 -21415.9 -33339.5 67668.6
13 42000 4989 5881.03 -4430.23 -36244.3 16004.1 -38300.6 -65208.3
14 45500 4988 -1922.41 9824.39 -24067.4 -37863.5 34966.5 -62795.1
15 49000 4987 -15322.1 -3105.5 31373 -1989.04 -15548.7 31624.9
16 52500 4986 -369.08 10701.6 63694.1 101.098 34163.1 38880.2
17 56000 4985 5104.62 11557.7 -84684.6 -9517.25 7091.14 -10486.2
18 59500 4984 -3455.1 1027.47 35384.9 -18555 -3426.03 25671.9
19 63000 4983 4414.51 -5121.61 -52584.9 -3593.83 -30199.5 -6948.13
20 66500 4982 10425.2 7002.67 -81445.3 13468.7 37565 -44553.3
21 70000 4981 10752.1 9459.64 48447 29667.2 48855.7 58066.8
22 73500 4980 -4994.82 1012.13 -53679.4 -8577.2 -34431.2 -44818.4
23 77000 4979 -10284.8 7634.4 -29183.4 -65005.5 35669.1 -52047.4
24 80500 4978 17480.1 10821.2 42907.8 61280 -1664.02 38498
25 84000 4977 846.428 -4450.95 45391.5 19192.7 -40281.4 61325.3
26 87500 4976 -17337.3 5537.14 -10059 -53121.5 10486.2 -15492.6
27 91000 4975 3054.82 8744.81 -7509.19 25669.6 -6269.07 -34385.2
28 94500 4974 11308.3 -16392.8 23197.3 12209.7 -45205.3 27066.9
29 98000 4973 -7835.48 12314.1 -25629.6 -64876.2 34944.4 32787.2
30 101500 4972 -18230.1 1991.81 -83203.9 -70434.9 -7389.13 -54847.1
31 105000 4971 1852.8 -4048.36 -10150.8 26402 -38728.9 -39822.8
32 108500 4970 5011.24 964.702 37536.7 38329.6 -31999.1 25692.5
33 112000 4969 -9250.13 5459.19 10902.3 -41765.6 -17731.3 -1545.93
34 115500 4968 -1792.05 108.304 30882.3 16699.4 -30150.5 14543.5
35 119000 4967 2812.06 -12276.8 -13378.1 10859.6 -38182.5 5215.22
36 122500 4966 5881.82 -2903.41 -41140.4 4130.86 -37873.2 -48465.8
37 126000 4965 4384.47 5986.74 -10230.7 58513.9 52453.9 -1105.32
38 129500 4964 -410.393 -3529.62 24468.5 5148.67 1093.67 -5742.96
39 133000 4963 782.243 1166.75 37769.7 -10994.1 55559.7 4061.57
40 136500 4962 -2418.53 4000.55 -27048.4 -41537.4 28147.6 -36359.8
41 140000 4961 -4091.4 -5014.11 -103757 -1962.58 -17060.5 -66449.5
42 143500 4960 -630.53 4851.99 26006.9 -23268.9 17275.4 19204.2
43 147000 4959 3677.53 4234.61 62581.1 14520.8 33047.4 51433.7
44 150500 4958 -942.18 -3987.65 -42445.2 -14140.1 -25859.2 -31574.2
45 154000 4957 6111.37 17517.8 32524.2 34227.5 39856.7 -3096.69
46 157500 4956 -6089.41 -824.434 17142.8 -11256.6 -3989.35 -2490.95
47 161000 4955 6799.9 6198.85 -77763.4 25751.2 -3443.5 -36818
48 164500 4954 480.127 10774.8 16561 -34079.8 33477 40730.9
49 168000 4953 -12722.3 -2763.42 24591.7 -8788.27 -18584.6 25497.4
50 171500 4952 -6286.66 7357.36 14697.8 -3760 32566.9 3002.96
51 175000 4951 -881.11 -5705.58 58015.7 43275.6 -56248.8 -19349.2
52 178500 4950 1558.51 -2439.84 -73.9073 215.131 -35300.6 -7672.01
53 182000 4949 -2247.92 3684.53 -6393.47 -8888.36 -35793.5 -4593.55
54 185500 4948 -12920.2 7310.98 21412 -39865.8 19775.1 8886.41
55 189000 4947 -2658.95 7412.34 -39331 -10609.9 18423.7 -18948.6
56 192500 4946 1796.21 33.7379 -29700.4 34035.9 -40912.3 2483.25
57 196000 4945 623.622 5283.84 85951.7 41186.9 20109.9 30042
58 199500 4944 -3483.45 2401.57 -60329.7 -39373.8 35273.1 -33160.3
59 203000 4943 -4375.27 7903.49 29969.6 -43485 12103.2 34681.8
60 206500 4942 7313.62 4007.88 12934.5 6517.78 -3377.42 -209.543
61 210000 4941 240.079 -8617.1 7601.55 -614.398 -27942.5 -27637.4
62 213500 4940 -8026.87 8826.84 21295.7 -84692.9 58675.5 -23023.6
63 217000 4939 13901.7 10933.5 16896.1 47451.4 36926 -2000.38
64 220500 4938 12350.3 -8773.15 -12787.8 81008 -42056.4 19550.2
65 224000 4937 -11798.9 -1415.5 -68164.8 1277.67 -14016.5 -39171.7
66 227500 4936 -1438.13 159.908 36106.3 -21739.9 -39316.5 10055.3
67 231000 4935 8220.14 1795.3 -44324 47111.9 37571.5 -6029.42
68 234500 4934 583.706 5667.56 34853.1 -5905.71 45132.7 18410.3
69 238000 4933 -10951.2 -121.872 -42555.7 -68611.1 -19129.3 -14740.7
70 241500 4932 9266.08 5386.8 -34935.6 3000.02 19535.1 478.423
71 245000 4931 18036.5 5655.37 -54322.4 6083.54 40980.4 -31502.5
72 248500 4930 2058.68 5422.3 47974 -9617.89 -2502.1 24867.2
73 252000 4929 520.292 408.951 -42239.5 -15083.1 -14355.9 -1233.54
74 255500 4928 5225.84 13057.6 -21201.6 14624.7 47296.2 -17413.6
75 259000 4927 -6352.1 8269.22 83851.6 -29252 -16002.2 56818
76 262500 4926 1156.37 3603.6 -14763.5 -642.175 -26115.7 -47632.7
77 266000 4925 7839.53 16817.7 -17952.8 17939.2 64670.4 10940.6
78 269500 4924 -18357.2 4029.1 35962.7 -50412.7 -17014.2 40272.4
79 273000 4923 2026.24 -356.605 -109167 -20713.7 1124.09 -80443.6
80 276500 4922 9146.23 8978.6 7266.13 10942.3 -12839.5 -3063.18
81 280000 4921 -7932.45 -6109.71 38960.1 -17711.9 -63236.7 83523.3
82 283500 4920 5789.62 2720.81 22283 42050.5 26198.2 873.461
83 287000 4919 6779.25 4901.78 -32354.1 44867.1 -8317.73 -38137.5
84 290500 4918 649.754 11950.1 92744.3 -10210.8 23042.6 59718.6
85 294000 4917 3631.68 4066.93 38211.4 49213.9 -7080.9 2196.43
86 297500 4916 -8030.09 5361.88 -13937.8 19263.7 40298.7 -30443.7
87 301000 4915 -6350.23 1197.47 24114.8 -11541 -71803.4 32053.7
88 304500 4914 -618.959 10417.1 54018.6 10162.8 2024.39 62105.9
89 308000 4913 -5043.26 678.374 -39279.1 -5406.51 2813.53 -42816.5
90 311500 4912 -5774.85 1945.6 -36792.2 1032.9 7974.88 -30132.1
91 315000 4911 13967 13257.9 -12545.5 51733.9 33909.1 -33041.9
92 318500 4910 -1721.96 6701.08 38591.6 -11607.9 -44762.8 37133.2
93 322000 4909 -3013.85 1043.69 8561.76 -17293.8 28637.6 4144.09
94 325500 4908 5232.51 5552.17 -77955.4 -19186.2 42536.5 -47720.5
95 329000 4907 -999.684 12400.9 62398.1 -58296.8 18610.3 14821.2
96 332500 4906 -6302.3 5578.97 -24489 17748.9 39712.5 19287.9
97 336000 4905 1400.78 2207.93 -71425.7 13083.5 45963.9 -22315.1
98 339500 4904 3666.61 3609.49 31622.7 -19101.9 -18577.6 20210.3
99 343000 4903 -7742.47 6808.5 96059.8 -27678.6 40617.2 48817.7
100 346500 4902 9875.95 12895.4 -32117.9 3278.89 25410.7 -25150.8
17850000 100
1 0 5101 516328 499473 3.07e+06 2.47171e+06 2.42253e+06 2.37345e+06
2 3500 5100 -33566.8 -33347.8 -126019 -87620.5 -120190 -11849.2
3 7000 5099 -135385 -112158 -424321 -364416 -361409 -469189
4 10500 5098 101699 118651 180977 251460 323429 87952.2
5 14000 5097 48867.9 36130.4 41880.6 156125 91763.3 22636.7
6 17500 5096 -77312 -50520.1 -112743 -242694 -218924 -37783.5
7 21000 5095 5415.87 27681 -26198.3 37878.9 86373.6 17139.7
8 24500 5094 32823.9 37448.3 -24503.6 136881 89501.4 -62474.8
9 28000 5093 -24261.6 -8011.14 66970.1 -86376.5 -94961.3 15131.4
10 31500 5092 -7676.61 -6694.9 33036.8 -41015.1 28153 40837.7
11 35000 5091 4802.72 10977.8 -20777.4 50300.5 39411.4 6834.78
12 38500 5090 -9521.85 1101.12 77935.3 -20223.3 -31824 72306.4
13 42000 5089 4792.64 -3093.54 -28658.8 17410.5 -35547.6 -60167.9
14 45500 5088 -1839.75 9687.68 -19772.7 -32561.8 34799.2 -60829.3
15 49000 5087 -13960.2 -3913.15 42651.8 5591.48 -18834.8 35466.8
16 52500 5086 -11.2871 10817 56279.6 -4517.51 31527.4 33150.2
17 56000 5085 4258.35 10615.8 -82370.4 -8616.62 2513.11 -9884.55
18 59500 5084 -2935.58 678.469 32893.9 -14601.5 -1540.17 21143.9
19 63000 5083 5238.23 -3027.46 -47535.9 -808.588 -22631.8 -3472.06
20 66500 5082 8854.2 6358.37 -74148.9 7256.03 32626.7 -42884.1
21 70000 5081 9712.28 9366.3 47722.9 25501.1 39818.1 59039.1
22 73500 5080 -4958.93 1066.46 -53652.6 -14297.5 -38094.4 -48617.8
23 77000 5079 -9552.88 8266.55 -32712.8 -65517.9 43297 -45502
24 80500 5078 16476.5 10212.6 35482.1 61147.5 -9201.5 33974.6
25 84000 5077 -449.29 -4286.75 44571.3 18119 -44566 58341.8
26 87500 5076 -16309.6 6101.77 5573.82 -56109.1 11517 -4265.75
27 91000 5075 2037.11 8800.31 -2453.74 27782.3 -6679.91 -26935.1
28 94500 5074 9051.72 -15764.4 26745.8 10400.9 -44722.2 25168.6
29 98000 5073 -7411.97 13996.9 -36044.5 -63200.6 40572.7 23985.3
30 101500 5072 -18648 2079.93 -77950.1 -77217 -9817.53 -49487.6
31 105000 5071 2646.93 -3841.08 -10636.5 27678.4 -40985 -37590.5
32 108500 5070 4857.25 356.934 34274.3 38975.9 -36575.3 17577.2
33 112000 5069 -9517.41 5044.99 9002.08 -43306.7 -15843.9 -869.35
34 115500 5068 -1942.93 -528.174 40506.6 12476 -34676.6 23194.5
35 119000 5067 2162.64 -10958.8 -18965.1 6629.06 -38058.2 -1639.8
36 122500 5066 6916.05 -2262.74 -43080 581.76 -36098.6 -51630.7
37 126000 5065 4448.19 4847.67 -4610.23 60665 54557.5 5086.81
38 129500 5064 -919.154 -3732.05 21514.3 5349.23 1015.66 -11199.4
39 133000 5063 1235.4 2091.66 43724.8 -15463.9 50626.8 6630.64
40 136500 5062 -3206.19 3820.12 -27484.9 -48102.8 31615.9 -33379.3
41 140000 5061 -3280.97 -4441.35 -104123 5205.97 -15699.5 -66356.3
42 143500 5060 -1378.69 3901.28 20638.6 -24521 16500.5 15287.2
43 147000 5059 3118.04 3822.84 66561.9 15333.8 29476.8 56712.8
44 150500 5058 668.49 -3797.79 -49032.9 -15006 -26277.5 -33478.8
45 154000 5057 5001.23 15419 43338.1 35354.5 40232 974.222
46 157500 5056 -6962.81 -1368.03 19827.6 -20202.3 261.944 969.411
47 161000 5055 7945.51 7402.83 -66608.5 18732.4 -2819.41 -35350.6
48 164500 5054 921.83 10581.7 7532.66 -30216.8 35461.4 32708.8
49 168000 5053 -12558.2 -2814.05 13169.7 -12435.3 -15414.6 24031.2
50 171500 5052 -5621.68 7423.97 8189.96 -1385.06 28979.8 3405.5
51 175000 5051 356.191 -5058.1 64209.7 48513.8 -53773 -14978.7
52 178500 5050 985.919 -3995.7 1149.54 -459.468 -37801.7 -7783.86
53 182000 5049 -1843.93 3934.42 -7438.58 -11396.5 -31488.4 -4213.82
54 185500 5048 -10577.2 7417.55 25050.1 -35165.3 23773.1 12482.2
55 189000 5047 -2334.39 7109.15 -34851.3 -10920.2 15762.2 -19159.6
56 192500 5046 731.207 1389.25 -30091.5 24061.4 -36563.1 6963.92
57 196000 5045 1000.62 4204.06 78024.7 42318.1 20283 22576.6
58 199500 5044 -2871.93 2591.64 -54607.9 -34144 33655.7 -32750.2
59 203000 5043 -3024 9396.56 36215.9 -34748.4 14225.7 39326.8
60 206500 5042 5896.94 3031.78 15461.8 2850.75 -4676.49 828.95
61 210000 5041 -157.116 -10511.7 3065.61 -2565.53 -33093.9 -29314.5
62 213500 5040 -6513.61 9839.82 20081 -85118.2 64995.6 -25215.8
63 217000 5039 13754.2 11338.1 17910.2 44987.1 35419.4 -1096.02
64 220500 5038 13658.9 -9970.22 -9766.36 87852 -43737.3 18048.5
65 224000 5037 -11287.6 -326.65 -62220.3 6825.44 -9134.91 -36651.9
66 227500 5036 -1010.92 -7.22414 35512.2 -22430.1 -36815 9397.08
67 231000 5035 8516.2 630.47 -36825.4 52620 28878.7 -2351.72
68 234500 5034 530.065 6236.44 32008.5 -10547.8 47567.1 12329.4
69 238000 5033 -9717.11 36.5846 -40712 -71832.1 -21678.7 -11321.4
70 241500 5032 7751.02 3143.56 -19724 -8.55648 11196.7 12119.3
71 245000 5031 17269.3 4950.88 -55249.4 2755.77 41995 -37401.3
72 248500 5030 2504.54 4306.78 54313.1 -13959.3 56.3928 28237.1
73 252000 5029 321.142 84.5277 -34035.6 -10665.9 -15555.3 1770.73
74 255500 5028 2320.5 11591.5 -27506.6 9580.99 41541.9 -26335.9
75 259000 5027 -7357.24 9025.21 79381.4 -31542.9 -11726.3 56255.3
76 262500 5026 1216.38 4011.02 -11987.6 633.646 -27539.3 -42349.7
77 266000 5025 5966.07 15334.3 -20098.2 18874.7 59544.5 3648.43
78 269500 5024 -19950.3 3755.65 36463.7 -53514.6 -18041 39948.8
79 273000 5023 2664.53 -792.605 -101205 -15813.3 5087.11 -72988.9
80 276500 5022 7503.19 7539.46 11134.5 8809.75 -18829.2 390.299
81 280000 5021 -9462.25 -6459.28 36264.9 -17575 -63140.2 81568.5
82 283500 5020 4630.52 2444.74 29624.9 37926.4 22111 10869.5
83 287000 5019 6701.86 4842.33 -31667 46036.9 -9769.28 -36434.7
84 290500 5018 1455.35 11312.4 103201 -4010.01 24127.3 65332.5
85 294000 5017 3055.46 4392.45 25544 41787.5 -6135.97 -9760.01
86 297500 5016 -7892.64 5196.15 -20189 11819.7 40105.4 -34534.2
87 301000 5015 -6018.28 -1304.56 26724.4 -11552.3 -80573.1 30810.9
88 304500 5014 -3398.31 10407 54205.4 -2183.32 2043.25 60032
89 308000 5013 -6272.08 338.115 -34854.1 -9414.23 -188.445 -36061.3
90 311500 5012 -4975.65 3202.7 -36208.6 -979.46 17030.3 -28841.6
91 315000 5011 11559.7 12794.1 -6613.7 44392.8 31302 -33736.7
92 318500 5010 -2750.35 3983.92 43606.5 -11098 -45987.1 41185.4
93 322000 5009 -3100.64 2080.86 10525.9 -18248.6 32763.6 1566.31
94 325500 5008 4600.69 6392.52 -77785.9 -20809.9 46540.5 -47088
95 329000 5007 -2867.72 9915.8 66155.5 -56333.9 11725.2 19142.5
96 332500 5006 -7878.03 6365.07 -16032.7 18026.3 38090.8 25107.5
97 336000 5005 2978.13 3078.4 -80712.1 17425.5 47871.8 -30831.5
98 339500 5004 2869.91 2984.95 30072.4 -17937.9 -16411.5 23196.6
99 343000 5003 -7693.19 6259.22 88134.3 -25053.6 40733.7 46748.3
100 346500 5002 11753.3 9986.55 -36513.4 994.069 22882.6 -30867.9
18200000 100
1 0 5201 515525 499001 3.06599e+06 2.46537e+06 2.42525e+06 2.37522e+06
2 3500 5200 -33733.4 -35182.4 -128054 -86066.2 -120263 -15574.6
3 7000 5199 -135283 -113170 -417297 -361858 -372063 -461597
4 10500 5198 100880 118905 172853 248854 327502 82763.5
5 14000 5197 48014.1 36270.3 33878 161061 97302.9 22244.6
6 17500 5196 -75244.3 -51472 -111960 -238940 -219614 -32935.2
7 21000 5195 5410.7 28395.7 -27052.1 36338.5 82404.9 16293.3
8 24500 5194 33012.3 37223 -24853.2 134193 93118.5 -66840.2
9 28000 5193 -24054.7 -8599.18 76763.3 -85271.5 -89238.3 17888.2
10 31500 5192 -9993.89 -6732.87 40978.2 -40053.7 27133.7 42914.1
11 35000 5191 5206.85 11019.8 -30727.2 53252.8 39401.1 5333.87
12 38500 5190 -8169.45 1402.36 77328.7 -17533.1 -30674.5 76534.8
13 42000 5189 4904.9 -3544.11 -36781.6 16178.3 -42683.8 -63899.4
14 45500 5188 -1475.45 8619.74 -14847 -26417.9 29655.1 -55057.1
15 49000 5187 -15697.1 -2786.38 35982.8 -1141.36 -6939.33 36195.8
16 52500 5186 -1071.29 10321.9 59436.1 -8220.37 32116.2 34750.8
17 56000 5185 5842.36 10183.4 -74315.4 -6952.52 -2535.73 -4312.41
18 59500 5184 -2376.33 502.695 33630.9 -15127.4 539.333 20049.6
19 63000 5183 5410.39 -1008.38 -49500.2 3836.82 -14522.9 -595.376
20 66500 5182 8669.45 4632.54 -77009.1 10572.3 27902.7 -43182.5
21 70000 5181 9140.28 9346.31 49024.3 25643.6 35428.3 67351.2
22 73500 5180 -6325.97 2802.41 -54715.4 -12362 -32435.9 -49052.2
23 77000 5179 -8990.09 7155.2 -33608.4 -66148.2 45202.1 -47998
24 80500 5178 19129 10770.4 28497.3 67032.6 -10343.5 26323.4
25 84000 5177 -949.796 -2916.85 51017.6 17489.7 -44592.3 62891
26 87500 5176 -16934.1 4878.46 7502.69 -56511.5 11841.5 -680.137
27 91000 5175 577.774 8398.84 -5993.68 23933.6 -9925.34 -25703.7
28 94500 5174 8827.77 -14588.3 23067.6 10714.8 -47115.3 20058.2
29 98000 5173 -6111.24 13512.9 -32313.1 -59100.9 42126.6 30280.2
30 101500 5172 -18775.1 3187.17 -79804 -72083.3 -6348.73 -49628.6
31 105000 5171 3560.81 -4622.44 -8936.42 26864.3 -51405 -37653.9
32 108500 5170 4340.44 -1324.21 32228.9 34188.6 -38813.8 17779.5
33 112000 5169 -11374.4 7141.06 19474.4 -53017.1 -7509.32 7732.86
34 115500 5168 -1442.38 -324.246 43430.3 8470.95 -43575.5 31534.5
35 119000 5167 1464.2 -11755.2 -20441.9 7827.69 -46966.4 480.268
36 122500 5166 8379.8 -2168.77 -48353.7 131.894 -39683.7 -52825.5
37 126000 5165 5812.81 5113.37 -9829.01 59681.7 59556.1 3262.02
38 129500 5164 -3136.46 -3890.32 19623.7 2907.95 4703.51 -10174.6
39 133000 5163 1078.73 904.135 38300.9 -14559.4 38884.8 4829.88
40 136500 5162 -1540.15 5054.38 -21074.8 -45009.2 30005.6 -31357.3
41 140000 5161 -2887.55 -4261.43 -97735 3399.08 -11252.3 -64156.4
42 143500 5160 226.247 3578.61 27258.1 -19680.2 14007.3 17787.5
43 147000 5159 3073.83 3988.89 53705.3 9949.76 17539.4 50304.6
44 150500 5158 -1062.44 -4112.01 -45340.5 -20380.7 -32962.2 -30933.6
45 154000 5157 3788.02 15942.6 40908 26361.4 42433.8 1875.08
46 157500 5156 -7182.62 -849.121 30167 -23701.9 7907.68 12408.5
47 161000 5155 9417.67 5467.74 -72902.6 22916.6 -8130.6 -35567.2
48 164500 5154 55.9692 11569.9 158.962 -25251.1 37438.8 28694.1
49 168000 5153 -12621.7 -1330.29 17060.6 -12616 -13209.9 23112.8
50 171500 5152 -6642.76 5841.32 13306.3 -7049.51 20290.2 9924.59
51 175000 5151 -1037.8 -5323.15 60956.3 40826.8 -52467.2 -13706.2
52 178500 5150 1625.06 -2883.44 -3418.91 2725.96 -32882.4 -7482.52
53 182000 5149 -1558.27 3186.17 -9840.83 -14809.4 -36629.5 -8485.5
54 185500 5148 -9829.27 7520.59 29492.4 -37434 26205.2 10698.1
55 189000 5147 -2981.03 5517.72 -22861.1 -12444.5 14973 -15291.2
56 192500 5146 -586.177 2983.15 -36694.2 20876.9 -30940.8 4701.92
57 196000 5145 -101.157 4193.82 73713.6 38538.6 17518.5 18501
58 199500 5144 -3728.88 1413.33 -49405.5 -36321.7 27795.9 -25085
59 203000 5143 764.954 8778.37 35624 -32196 18575 38467.6
60 206500 5142 5688.64 3623.19 14100.8 2333.58 -1345.21 2670.52
61 210000 5141 -1146.27 -11323.2 4241.32 -7703.52 -34543.9 -22421.6
62 213500 5140 -5805.54 10747.2 19202.9 -81645.1 68472.6 -23196.1
63 217000 5139 12720.8 12308.5 15822.5 44770.5 37297.3 -6800.51
64 220500 5138 14498.3 -10914.4 -6373.16 80328 -43439.3 18570.5
65 224000 5137 -9775.72 -1209.05 -64444 13249 -5111.08 -36757.7
66 227500 5136 -2106.28 2005.27 37153.7 -23422.5 -23675.9 14378.1
67 231000 5135 7872.4 -19.2431 -39427.1 48020.6 25603.3 -3420.53
68 234500 5134 -285.648 5253.4 31494.1 -14637.2 39887.3 11378.8
69 238000 5133 -9385.72 428.8 -45634.6 -66941.4 -12278.7 -13189.8
70 241500 5132 8248.2 4437.75 -7941.63 -2105.42 15624.8 17200.7
71 245000 5131 16051.9 2080.28 -49057.7 -5346.49 28106 -34763.9
72 248500 5130 3674.17 4958.06 49141.1 -17194.9 -792.759 30247.8
73 252000 5129 -656.281 1550.22 -36809.2 -11633 -4369.13 -3532.21
74 255500 5128 -34.3571 10463.4 -25224.1 3871.37 45168.5 -20031.3
75 259000 5127 -4908.71 7774.57 74549.7 -28950.2 -17067.8 52825.8
76 262500 5126 1661.47 4645.64 -8546.07 -824.704 -27654.8 -37628.4
77 266000 5125 5555.38 15350.4 -21282.1 17149.3 60232.2 3926.74
78 269500 5124 -19406.4 2651.62 43892.4 -48744.4 -13662.2 45661
79 273000 5123 2178.06 -1957.51 -89570.4 -14153.3 -3293.89 -66196.4
80 276500 5122 6683.69 8362.07 4268.56 2563.55 -16574.5 -2675.49
81 280000 5121 -10969.8 -5379.14 27279 -18340.1 -57876.2 75969.9
82 283500 5120 6656.44 961.31 26795.9 42717.9 21325.3 8255.81
83 287000 5119 7391.7 4442.56 -30367.2 45951 -7421.84 -31888.7
84 290500 5118 -1165.63 11843.9 109131 -10756 23283.1 65030.9
85 294000 5117 2854.01 3003.1 25677.9 38217.4 -11097.3 -13964
86 297500 5116 -6899.67 6244.35 -12438.8 24834.1 40700.2 -32739.9
87 301000 5115 -6988.89 -1463.65 27120.5 -15947.2 -79197.5 31404.3
88 304500 5114 -3340.28 8966.87 51047.2 3425.68 2653.4 63617.8
89 308000 5113 -4479.72 22.9338 -40115 -5483.58 -6259.88 -32207.6
90 311500 5112 -5056.25 4453.56 -35476.5 -302.082 14900.5 -28973.1
91 315000 5111 9308.04 12038.1 -11895.6 33691.6 32858.6 -31231.4
92 318500 5110 -1179.23 3279.95 46081.6 -7282.96 -48968.8 43773.3
93 322000 5109 -3019.43 2246.88 1418.43 -14195 30204.5 -8529.45
94 325500 5108 4189.95 5228.11 -71086.4 -28236.4 43032.3 -42953.5
95 329000 5107 -788.822 10936.1 74880.2 -55694.4 10433.1 23304.1
96 332500 5106 -7973.64 6219.1 -15171.3 22644.8 36839.1 22274.3
97 336000 5105 2378.96 1658.05 -79194.5 19645.4 44931.8 -32704.6
98 339500 5104 3002.33 2863.66 30257.2 -21540.5 -17520.1 31112.6
99 343000 5103 -6617.07 6483.46 86780 -18796.3 39848.7 43222.3
100 346500 5102 12844.9 8737.38 -32067.8 6757.85 22972.4 -25895.6
18550000 100
1 0 5301 515816 500944 3.05851e+06 2.45544e+06 2.42298e+06 2.37167e+06
2 3500 5300 -33558.5 -35019 -124887 -87917.7 -119446 -13164.9
3 7000 5299 -134985 -112568 -417540 -359579 -370971 -460709
4 10500 5298 101598 118910 161643 247122 323970 79384.5
5 14000 5297 48086.4 36433 35114.2 158521 96585.7 26559.3
6 17500 5296 -76112.6 -51470.2 -111837 -234564 -224368 -30612.4
7 21000 5295 5595.73 29633.9 -24489.5 36638.9 83529.2 13411.4
8 24500 5294 33622.5 37860.2 -26989.1 131279 96835.9 -70245.6
9 28000 5293 -24615.4 -10064 77235.5 -82860.2 -97113.1 16004.2
